sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
TCGA.AA.A01P.01A.21R.A083.07,0.0,0.29670513,0.9162269,0.0,3.8564699,0.0,0.0,0.0,0.0,0.0,0.0,1.7162471,0.0,0.0,0.0,2.3304887,0.0,4.663294,0.0,0.0,0.0,0.0,2.6206803,2.9839811,0.0,0.0,0.0,0.6501839,3.514336,0.10370505,0.0,0.0,0.5722674,1.9127514,0.0,0.0,3.615827,2.1732209,0.0,0.23609006,0.42445052,0.0,0.0,1.6256388,0.0,2.48045,0.45847464,0.0,0.0,2.068696,0.0,0.30315593,0.0,2.7971525,0.77588683,1.1254842,0.0,0.0,0.16617924,0.0,0.5542042,0.0,0.0,0.0,0.0,0.279877,0.0,2.821344,2.2722473,0.0,0.81566924,0.8404887,0.6044618,1.2437929,0.0,1.9864273,1.4300543,0.0,1.1690793,0.0,0.0,1.5728511,0.115162134,2.9581563,1.7848009,1.0190682,2.2149906,0.0,1.55179,0.08387554,0.48348653,0.0,5.0220437,0.0,0.12475932,0.0,0.3100032,0.0,2.2378502,0.0
TCGA.AA.A01P.01A.21R.A083.07.1,0.0,0.44007075,0.41301876,0.0,3.4996505,0.0,0.0,0.0,0.0,0.0,0.0,1.7280533,0.0,0.0,0.0,3.0980694,0.0,4.3416753,0.0,0.0,0.0,0.0,1.9897238,3.024872,0.0,0.0,0.0,0.9265192,3.76362,0.46931362,0.0,0.0,0.3392215,1.8011093,0.0,0.0,3.156118,1.4912083,0.0,0.019732952,0.0,0.0,0.0,2.0194664,0.0,3.2007263,0.116434984,0.0,0.0,2.1656063,0.0,0.30527756,0.3491128,2.2173712,0.9900242,1.035788,0.0,0.0,0.32493478,0.0,0.44715714,0.033637643,0.0,0.0,0.0,0.0,0.0,2.2831624,1.8982848,0.0,0.5443567,0.40019703,0.9101169,1.1198246,0.737459,2.0406408,1.6644335,0.0,0.93893445,0.0,0.0,1.2019496,0.10073733,3.392594,1.8216972,0.8450554,2.2208452,0.0,1.2154448,0.0,0.9486692,0.0,4.412327,0.0,0.14902139,0.0,0.0,0.0,2.43096,0.0
TCGA.AA.A01Q.01A.01R.A002.07,0.0,2.6646395,2.0449133,1.1304302,1.4201462,2.3523462,0.0,0.0,0.0,0.20402288,1.3533065,2.3630788,0.18223362,0.31098038,1.9006407,0.0,2.5301213,3.2701416,0.0,2.418605,0.0,0.0,2.1530848,1.4880928,2.440603,2.668491,0.0,2.5906322,0.0,1.0244559,0.54172564,1.6169522,1.7640806,0.0,0.0,1.3010857,2.8564625,1.508224,1.1650059,2.3514562,2.5753558,1.2381504,0.6461403,2.1426227,0.22749722,0.0,2.8058698,2.1215525,0.0,2.051761,0.0,0.0,0.0,1.8770173,0.6977093,0.0,0.0,0.12670577,1.1331382,1.3949361,1.6561271,0.6123829,0.50463283,1.8398416,0.33128047,2.1633701,0.8000337,0.4484918,0.0,3.0268688,1.2712789,2.089288,2.4051704,2.5417306,0.0,2.0394022,0.72116596,0.0,0.0,0.6745575,2.0092719,0.02075255,0.0,0.0,1.5178214,0.0,2.2230556,0.0,0.0,0.0,0.2864455,1.2392756,1.7195065,0.12897891,0.0,0.0,1.0624152,1.0291451,0.18077628,2.320289
TCGA.AA.A01R.01A.21R.A083.07,1.4488931,0.0,0.0,0.0,3.9518862,0.62862766,0.0,0.08482993,0.0,0.27715394,0.0,2.8283384,0.0,0.0,0.6767322,1.3500979,0.0,1.8974802,0.0,0.0,2.2775662,0.0,4.541308,0.0,0.0,0.861551,0.0,1.9101869,1.497331,0.0,0.0,0.0,3.9686027,0.8876952,0.0,1.6337304,3.2237139,0.0,0.0,4.2629104,0.09352589,0.0,2.0736628,4.5552607,0.0,2.1380525,0.0,0.0,0.0,0.0,1.0968722,0.0,1.2946044,0.0,0.0,0.0,0.0,0.0,2.646223,0.1825945,0.034356117,0.0,3.3231769,0.0,0.0,2.4786038,0.0,0.25154728,3.5533466,2.6650832,0.0,0.0,2.9077246,3.3030252,0.0,0.3762646,3.538352,0.0,1.9492245,0.0,0.0676637,0.0,0.0,3.6065462,0.0,0.0,3.5762775,0.0,0.0,0.0,0.0,1.5920115,0.7373309,0.0,3.675631,0.0,0.0,2.774877,0.0,2.0987988
TCGA.AA.A01S.01A.21R.A083.07,4.5650706,0.43873394,0.034779906,0.913688,1.2151135,0.25971544,1.4510745,2.7890725,1.7901298,0.07169445,0.3604539,0.25541323,2.263298,0.0,2.5457277,0.0,0.7125454,0.0,0.0,0.0,5.2375917,0.35382664,0.112183385,0.0,0.0,0.0,0.9366932,1.5488614,0.0,0.0,0.91319054,0.004440069,2.6037216,0.0,1.898751,2.1318543,0.0,0.0,0.0,4.3736453,0.21587682,0.093120635,5.1153555,2.2429774,3.3364117,0.03282559,0.0,0.37486196,0.43976212,0.0,2.0367694,0.0,1.4674125,0.0,0.0,0.0,0.41464698,0.0,1.960142,1.8950554,0.0,0.0,1.077241,0.0,0.0,2.966186,1.176455,0.0,0.0,2.6019654,0.23548353,0.0,2.9948,1.4743079,0.8282812,0.0,0.48677176,0.8564644,0.21418536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77268803,1.1882637,0.0,0.0,0.0,1.1328212,0.0,0.0,2.0500796,0.0,0.0,3.9597878,0.0,3.2736154
TCGA.AA.A01T.01A.21R.A16W.07,2.021974,1.567648,0.32948554,0.0,1.9140772,2.721542,1.0126513,3.5894637,0.0,0.18207209,0.7866154,0.72581315,0.0,0.0,3.0492404,0.0,1.7492201,0.28900427,0.0,0.0,2.607152,0.0,2.2456365,0.0,0.0,1.9606185,0.0,2.9527771,0.0,0.0,0.0,1.9926865,3.7812376,0.0,0.11479461,1.6738417,0.0,0.0,1.3861705,5.003765,0.8662809,0.0,4.1488705,1.7153019,1.3468497,1.4074225,0.0,3.1126978,0.0,0.0,0.0,0.0,1.2578912,0.05229628,0.0,0.0,0.0,0.0,0.12346321,3.0576787,0.0,0.0,1.1398894,0.0,0.0,3.525606,9.49204e-05,0.0,0.0,3.3543696,0.45519072,0.0,2.41676,4.201232,1.8748362,0.0,2.0759025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238938,0.0,0.0,0.045019567,0.0,0.0,0.0,3.6249175,0.0,0.0,0.16873765,0.0,0.0,2.895092,0.17346333,3.8897388
TCGA.AA.A01V.01A.23R.A083.07,2.0950391,0.0,0.0,1.7018158,1.3648582,0.22543871,0.12789042,0.14712363,1.070029,0.0,0.0,2.5492444,1.0118539,0.0,0.0,0.0,1.3580234,1.064882,0.0,0.0,1.5588818,0.0,3.4602416,0.0,0.0,2.7759228,0.0,2.7213666,0.0,0.0,0.59300876,2.918546,2.1421962,0.10296605,0.0,1.7795825,1.4628713,0.0,0.0,1.4124233,0.47102356,0.15947911,1.7101554,3.6169038,3.0696323,0.0,1.9672072,1.3398523,0.9050995,0.0,0.8712785,0.0,0.8473619,0.0,0.0,0.0,0.0,0.0,0.0,0.25512153,0.0,0.0,2.4662561,1.0391455,0.9939754,5.0145164,0.0,0.0,0.0,2.08926,0.0,0.16383874,3.3235626,0.8792237,0.0,1.6865786,1.4192961,0.0,0.0,0.0,2.4311922,1.7994348,0.0,0.0,0.0,0.0,0.71684694,0.0,0.0,0.0,0.1658498,2.4213345,0.0,0.10772121,2.1200004,0.0,0.0,3.4052901,0.0,2.835901
TCGA.AA.A01X.01A.21R.A083.07,0.08846149,0.0,0.0,0.0,0.0,1.4573945,0.8982808,0.9302225,0.7583841,0.0,0.0,1.6169853,0.0,3.389923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6210928,0.7399385,0.0,0.0,4.38363,1.449368,1.1777927,0.0,0.0,1.7240376,1.337389,0.5630441,0.0,1.9326534,0.0,0.0,0.0,1.6689131,0.0,0.1747514,0.0,0.0,0.0,1.2017074,0.0,3.8126569,0.0,2.2315106,0.0,0.0,0.0,0.08636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4074206,0.0,1.9512236,2.627408,0.0,0.0,0.0,0.0,0.5226577,1.5425098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85976505,3.2010405,1.4354249,0.104991436,0.0,0.0,1.1520104,0.0,1.2471254,1.1502559,0.0,0.0,0.0,0.0,3.3451028,0.0,0.0420388,0.0,0.06354242,0.0,0.0
TCGA.AA.A01X.01A.21R.A083.07.1,2.940328,0.0,0.0,0.0,1.9835248,0.107427895,0.1062548,2.5587468,1.9634494,0.0,0.0,2.5936387,0.0,2.4613006,0.0,0.0,0.0,0.2623519,0.0,0.0,2.0719154,2.8371654,0.26188838,0.0,0.0,3.1605687,0.0,2.3571036,0.0,0.0,0.5157729,3.08565,2.7864354,0.0,0.7258153,0.0,0.0,0.0,0.20630401,0.0,0.0,0.0,1.8617934,2.6909604,1.5898857,0.0,2.788362,0.0,3.802947,0.0,0.0,0.0,1.4673197,0.051455975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1804624,0.7959164,0.13791816,3.2911773,0.0,0.0,0.0,0.98815894,0.4491666,0.28331852,1.8472743,1.734666,0.0,0.0,0.85464525,0.0,0.0,0.0,1.5326906,1.6428661,0.123090625,0.50261724,0.0,1.0311637,0.0,0.0,2.0120797,0.0,0.0,2.8172271,0.0,1.9587973,0.0,0.0,0.0,2.456458,0.0,2.1704102
TCGA.AA.A01Z.01A.11R.A083.07,0.41542462,2.0556092,3.4117343,0.794366,1.5942776,3.1570847,0.0,0.20546913,0.0,0.0,2.3953195,1.9334564,0.5530394,0.0,3.3638504,0.5799215,0.8891806,1.9078728,0.0,1.8929572,0.8119498,0.0,1.768968,0.8776454,3.026544,1.6060867,0.0,0.5080766,0.0,0.92910874,1.1156545,0.11421931,1.54448,0.0,1.0205985,1.382265,0.9696447,2.1494527,2.6029673,1.9582232,2.7377799,2.4684749,1.5280545,0.8536935,1.7212391,0.0,0.0,0.7291169,0.0,0.7752445,0.0,0.0,0.7997731,0.38476008,1.6079421,0.0,0.0,1.9075949,2.6732378,2.134595,0.96321166,0.7599108,0.0,2.0377715,1.7997013,1.2655443,1.8195205,0.0,0.0,3.0541441,3.1346548,2.6304655,2.33144,1.5867888,0.9190114,1.7529758,0.0,1.4384801,0.009474397,0.7315953,3.514687,0.28554845,0.0,0.0,1.6703167,0.0,0.8727503,0.0,0.02616167,0.15001881,0.0,0.22920093,0.32785192,1.0430484,0.71933913,0.0,1.7215121,0.61038965,0.05069685,1.8489733
TCGA.AA.A01Z.01A.11R.A083.07.1,2.7508647,0.8466058,1.136509,0.0,2.4220583,1.4066886,0.20126376,1.2568781,0.09279001,0.0,0.65321755,1.6718187,0.0,0.0,2.7437768,0.68204165,0.5932262,1.6867795,0.0,0.00822695,2.6098497,0.0,0.9690411,0.0,0.7436992,0.87803215,0.0,1.0021825,0.0,0.0,0.0,0.0,2.828059,0.0,0.0,0.7021543,0.5038296,0.32464188,0.40418983,1.6936628,1.130563,0.52417153,2.5470612,1.9466761,1.7737858,0.8398027,0.78392035,0.6702396,0.69095147,0.3951007,0.0,0.0,2.3236575,0.40628642,0.0,0.8152194,0.0,0.63031155,0.88654757,0.32928646,0.0,0.14829934,1.4673473,1.8883018,0.0,1.9800138,1.2493653,0.0,0.0,3.4556446,0.9295908,0.53832597,2.7994595,2.3647792,1.6782613,0.0,2.0869007,0.0,0.0,0.0,0.77977306,0.17567006,0.0,0.0,0.7507355,0.0,1.1724486,0.0,0.6671534,0.0,0.0,2.1951578,0.0,0.0,1.4178255,0.0,0.0,1.9725649,0.1150784,2.6731787
TCGA.AA.A022.01A.21R.A16W.07,0.0,0.0,0.0,0.0,3.7127485,1.8244171,0.0,0.0,0.0,0.0,0.0,3.2095199,0.0,0.62975985,0.0,2.005483,0.0,4.009162,0.0,0.0,0.0,0.0,4.8370357,1.0002708,0.0,2.668126,0.0,3.293181,2.6239882,0.0,0.0,0.0,3.0460734,1.137337,0.0,0.56867707,4.3143945,0.13672048,0.0,3.7420292,0.4531461,0.0,0.5819739,4.452155,0.0,1.3562431,2.5544546,0.0,0.0,1.3151605,0.0,0.0,0.0,1.8766358,0.0,0.0,0.0,0.0,0.0,0.0,0.82559323,0.0,2.7932577,0.0,0.0,3.3285494,0.0,1.9408789,3.1643658,1.9423941,0.0,0.24881285,2.6777577,3.8621337,0.0,1.6727387,2.899053,0.0,0.9195579,0.0,1.0317411,0.0,0.0,2.1970172,0.0,0.009401023,1.6505405,0.0,0.16830778,0.0,0.0,1.5028901,3.0034943,0.0,1.1724598,0.0,0.0,1.0533487,0.82325524,1.5709224
TCGA.AA.A024.01A.02R.A00A.07,0.0,1.2655946,0.0,2.3595765,0.4662117,1.7518096,0.0,0.0,0.0,0.0,0.926165,1.2128867,1.7484392,0.12404972,0.0,0.81645143,2.4795003,2.1926641,0.005285263,1.7546446,0.0,0.0,2.6640341,0.040310174,2.5371647,1.3663924,0.0,2.6340258,0.0,1.6371365,0.0,2.6000416,0.1423926,0.37248734,0.0,2.2483122,0.0,2.9481597,0.649993,0.5886303,2.9566987,0.8858793,1.3428512,2.953646,3.1829836,0.0,0.0,3.36124,0.0,0.0,0.0,0.0,0.038447082,0.38648438,0.0,0.0,0.0,0.44857305,0.0,3.2848282,0.9282392,0.0,0.0,0.7232443,1.7761763,2.5437777,0.0,0.0,0.0,2.8509812,1.8018773,2.5474544,2.9327238,1.046583,0.0,4.095113,0.0,1.6174281,0.0,0.9592459,2.9745102,3.424877,0.0,0.0,1.8826672,0.0,0.0,0.0,0.0,0.0,1.4565815,2.5093827,1.6903465,0.77856684,0.46670544,0.0,0.705204,2.8750763,0.0,2.8886106
TCGA.AA.A029.01A.01R.A00A.07,0.32884148,2.1074204,1.2269409,1.0946946,1.7494129,2.310682,0.0,0.0,0.0,0.0,1.2980928,1.5871701,0.83253324,0.0,1.0546424,0.43689543,1.7104614,2.2592258,0.0,0.98841345,0.44481957,0.0,1.9618185,0.6864605,2.06184,0.64579993,0.0,1.4110193,0.0,1.152581,0.36391473,0.349315,1.767497,0.20068255,0.0,2.9877796,0.4907751,1.7200944,0.8268363,2.5363998,2.9915063,1.1656679,2.1774,2.1186845,1.7560868,0.25537974,0.0,2.5436773,0.0,0.4420031,0.0,0.0,1.4747546,0.26710045,0.0,0.0,0.0,0.0,2.0006943,3.5689373,1.3907508,0.0,1.4842802,1.1128414,0.0,2.0130737,1.1303483,0.0,0.0,3.5664313,1.6659153,1.5940561,3.8102913,1.6327292,1.3310964,3.6833935,0.0,1.030726,0.41182673,0.0,2.5902705,1.4652107,0.0,0.0,1.8618858,0.0,2.043995,0.0,0.0,0.0,1.4982005,2.5573225,1.564843,0.5259141,0.83842254,0.0,0.0,3.0736523,0.0,3.056229
TCGA.AA.A02E.01A.01R.A00A.07,0.26447436,0.0,0.39421546,0.0,0.51803786,1.2250429,0.6754296,0.7145947,0.0,0.0,0.37740743,1.0441399,0.18944615,0.69421244,0.0,0.0,0.46936294,0.99796927,0.0,0.0,0.0,0.28674144,2.2429636,0.0,0.21643156,2.8201995,0.2589907,2.4948752,0.0,0.0,1.4601762,0.58838606,0.60210335,0.3023053,0.3736274,0.5360726,0.0,0.5049077,1.8839602,1.0152189,0.39964688,0.9006262,1.2650048,1.1623539,0.55666304,0.4675836,2.0766244,0.0,0.0,0.0,0.0,0.0,1.0376824,0.0,0.0,0.0,0.0,0.0,0.0,1.2360455,0.093087316,0.0,2.808425,0.0,1.2665563,2.3258162,0.0,0.0,0.0,0.0,1.0822186,1.5128452,0.9451183,0.60099995,0.0,0.370973,0.0,0.6333172,0.0,0.015615821,3.0595903,1.0200063,0.0,0.0,0.57731754,0.0,0.0,0.95375115,0.0,0.0,0.8387617,0.55301034,0.0,1.2004865,0.0,0.0,0.0,0.60866755,0.0,0.79730636
TCGA.AA.A02F.01A.01R.A089.07,0.0,2.2615914,4.3772964,0.0,0.0,0.0,3.0502925,0.0,0.0,0.0,1.2445378,0.0,0.09301451,0.0,3.3356416,0.0,0.115881994,0.0,0.08948645,0.0,0.0,0.35600117,1.9954562,2.922516,0.0,2.3638892,1.165259,0.0,0.0,0.0,4.370509,0.0,0.2281462,0.0,2.8474553,3.946018,0.0,0.0,3.356936,3.2984428,0.0,2.10778,1.6643293,0.0,0.027103305,1.1128829,3.420434,0.0,0.0,0.0,2.7005706,0.0,0.0,0.0,0.0,0.0,0.2054919,0.0,2.1863446,2.4869304,1.9417139,2.1550345,0.0,0.0,2.473145,0.0,2.7539356,0.0,0.0,0.0,0.20011207,0.0,0.0,0.0,0.4433854,0.0,0.0,2.2800314,1.629206,0.0,2.2807925,0.0,1.2929999,0.0,0.08336047,0.0,2.1075833,1.2521796,0.0,0.025678813,0.0,0.0,0.0,0.0,1.3003616,0.0,0.0,0.0,0.0,0.0
TCGA.AA.A02H.01A.01R.A089.07,1.4411623,0.1601522,1.4254881,0.0,1.04542,1.9086835,0.0,2.6850839,0.0,0.0,0.0,2.2566223,0.9628414,2.1928215,1.9657403,0.0,0.0,1.3462403,0.0,0.0,0.24368161,2.453936,1.0769747,0.0,0.0,3.1884837,1.9695203,2.3250248,0.0,0.0,1.5142279,1.469923,2.2445455,0.0,1.5101149,0.0,0.0,0.7149119,2.4459858,1.5495044,0.30154657,2.1616154,1.5199718,0.0,0.71485436,0.0,1.4381342,0.0,0.69535613,0.0,0.0,0.0,0.0,0.0,0.38871074,0.0,0.0,0.22280598,0.0,0.34637585,0.0,0.0,2.3807998,0.0,0.89435947,2.2266278,0.0,0.0,0.0,0.5992501,2.7703202,2.8088937,1.117173,0.19992098,0.0,0.0,0.0,2.220511,0.0,0.58357227,3.0872748,0.630239,0.33839214,0.0,0.0,0.0,0.0,2.6373591,1.0005202,0.0,0.0,0.0,0.0,1.4930218,0.0,0.0,0.06379974,0.0,0.0,1.4730673
TCGA.AA.A02J.01A.01R.A00A.07,5.0497174,0.4408369,1.7985919,0.0,1.1676512,0.0,2.344319,3.7302008,2.4891195,0.09633383,0.35957456,0.0,2.2502017,0.0,4.2157288,0.140366,0.53963256,0.0,0.0,0.0,5.4033213,0.68282557,0.0,0.0,0.0,0.20316306,1.4752754,1.481518,0.0,0.0,0.6283619,0.0,2.5914483,0.0,3.3619351,1.881562,0.0,0.0,0.34131822,3.8946667,0.0,0.0,5.456656,1.1026106,3.928767,0.0,0.0,0.0,0.0,0.0,2.8141007,0.0,1.5179875,0.0,0.0,0.0,1.2850258,0.0,1.0839317,0.9878217,0.0,0.0,1.4425577,0.0,0.0,2.617427,1.3042446,0.0,0.0,2.3044574,0.0,0.0,1.9895022,1.2867177,1.7758104,0.0,0.0,0.9929578,0.5203501,0.0,0.0,0.0,0.98720634,0.022573113,0.0,0.0,0.0,1.7149179,0.0,0.0,0.0,0.6266022,0.0,0.0,2.819346,0.0,0.0,3.2362041,0.0,2.1415617
TCGA.AA.A02K.01A.03R.A32Y.07,1.5392599,0.0,2.8608637,0.0,0.7737436,1.5802561,0.0,2.8513322,1.7049352,0.0,0.0,0.012230337,0.0,0.17350018,2.623309,0.0,0.0,0.0,0.0,0.0,1.805268,2.0849924,3.1266272,0.0,0.0,3.4766784,0.0,0.29066822,0.0,0.0,2.632632,0.0,4.10907,0.0,2.221217,2.7166603,0.0,0.0,2.8025913,4.6635675,0.0,0.0,3.4225283,1.9728009,0.15529549,0.0,1.9291732,0.0,0.0,0.0,1.2692174,0.0,0.0,0.0,0.0,0.0,0.062197804,0.0,0.9454918,2.7737818,0.0,0.0,3.8679261,0.0,0.0,2.6605916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296247,0.0,0.0,0.0,1.0556417,1.444402,0.0,1.9798517,0.0,0.0,1.0329657,0.0,0.0,0.13341567,0.69381005,0.0,0.0,0.0,0.8676959,0.0,0.0,3.2696009,0.0,0.0,0.7688873,0.0,0.97932464
TCGA.AA.A02O.01A.21R.A16W.07,1.5058634,1.6688846,0.0,0.0,2.9697,2.3093247,0.658934,1.8037533,0.0,0.0,0.62277985,2.34766,0.0,0.0,1.0131878,0.0,2.3260891,3.743647,0.0,0.0,0.9992172,0.0,4.030923,1.36531,0.08638698,3.5582929,0.0,4.616439,0.0,0.0,0.810276,2.1586552,2.4749775,0.0,0.0,1.3485364,0.8997931,0.9999787,0.88964903,3.6079125,2.884989,0.97572935,3.5568027,4.383654,2.3324897,1.2633998,3.2806587,2.4755619,0.946789,0.0,0.0,0.0,1.5814648,0.46514273,0.0,0.0,0.0,0.0,0.0,1.7650533,0.30864024,0.38998795,2.8263574,0.22076571,0.7670228,4.422376,0.1880116,0.0,0.0,4.181447,0.8953091,1.4027641,4.985157,1.9649805,1.8229814,1.4317573,1.6731416,0.0,0.0,0.0,2.3836794,0.89507955,0.0,0.0,1.90825,0.0,0.7641303,0.0,0.0589751,0.0,1.4339751,3.1218343,0.0,0.0,0.5587255,0.0,0.0,2.844626,0.0,4.525633
TCGA.AA.A02R.01A.01R.A00A.07,0.45493725,0.0,0.5596608,0.0,3.130432,0.0,0.0,0.0,0.0,0.0,0.0,2.2359886,0.0,0.0,0.0,3.4229398,0.0,2.3841999,0.0,0.0,1.1875937,0.0,3.5463214,0.6046864,0.0,0.40225178,0.0,0.6213145,2.9987779,0.0,0.0,0.0,3.339065,2.635418,0.0,0.57028496,5.291575,0.0,0.0,2.1294904,0.33319962,0.0,0.0,2.9933672,0.0,3.5955415,0.0,0.0,0.0,0.0,2.7484903,0.0,2.3125007,0.0,0.05140525,0.0,0.0,0.0,2.8145134,0.0,0.0,0.0,2.0643497,0.0527007,0.0,1.6064003,0.0,2.367729,2.2009172,2.1114745,0.0,0.0,2.4550574,3.1263127,0.0,0.081276774,2.634571,0.0,1.8893001,0.0,0.22213027,0.0,0.0,4.0726576,0.0,0.0,3.2147849,0.5024528,0.0,1.3852373,0.0,0.0,2.2049632,0.0,3.5856519,0.0,0.0,2.2267137,0.18179464,1.0183957
TCGA.AA.A02W.01A.01R.A00A.07,1.8785541,0.0,3.1007445,0.0,0.013079762,0.0,3.190224,3.410295,0.0,0.923053,0.0,0.0,0.0,1.1218542,3.8276024,0.0,0.42834878,0.0,0.0,0.0,1.7510316,2.1854842,0.0,0.28591004,0.0,1.9112802,2.2209306,0.6448393,0.0,0.0,2.7118168,0.0,0.2475433,0.0,3.3100011,0.0,0.0,0.0,2.2181897,1.7174233,0.0,0.7040779,2.1759,0.0,0.0,1.6074364,3.0995417,0.0,0.0,0.5868233,1.6146427,0.0,0.0,0.0,0.23961765,0.794188,0.6008556,0.0,0.0,0.0,0.0,0.9666041,0.39109087,0.0,0.79063374,0.0,2.2113988,0.0,0.0,0.0,0.028091073,0.0,0.0,0.0,0.0,0.0,0.0,0.64290416,0.0,0.0,0.23940302,0.0,2.2979846,0.0,0.0,0.0,0.0,3.284958,0.68380624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748436,0.0,0.0,0.23242748
TCGA.AA.A02Y.01A.43R.A32Y.07,0.0,3.0352216,1.2720098,0.9929998,1.5038767,3.54301,0.0,0.0,0.0,0.0,2.5062106,2.1953945,1.3934469,0.1233269,0.941015,0.14450449,1.9441352,2.2169738,0.52244294,1.8692275,0.0,0.0,2.445854,2.4077942,3.8260565,2.139804,1.5599573,2.1675801,0.0,1.7041109,0.84608084,1.7094915,0.9905391,0.0,0.0,1.0995016,1.5377858,3.048944,2.3651514,0.3806163,3.910319,3.1467314,1.1471115,1.862451,1.7691474,0.0,0.0,1.8689923,0.0,1.3542706,0.0,0.0,0.0,0.5282194,1.6971947,0.0,0.0,0.70301086,0.20116901,2.438695,2.2524247,0.08233261,0.0,0.77293944,2.6332474,1.9975778,1.1028749,0.43259,0.0,2.5828702,2.8289435,3.185082,2.344509,0.47267315,0.6092815,2.176155,0.0,1.6603167,0.0,1.9192395,3.8461497,1.5224342,0.0,0.0,1.8126221,0.0,0.5339513,0.4290399,0.0,0.0,1.1795502,0.6064056,1.9820807,2.656817,0.0,0.0,1.9643469,0.70166874,0.0,2.7243578
TCGA.AA.A03F.01A.11R.A16W.07,0.0,0.0,0.0,2.4915135,1.7157171,1.0066187,0.0,1.8709229,1.4705473,0.0,0.0,1.8497577,0.5050743,0.0,0.0,0.0,1.8078983,1.0797164,0.0,0.0,0.80818516,0.0,4.131097,0.0,0.0,3.2835999,0.0,2.6406777,0.0,0.0,0.0,4.102671,3.3395722,1.882306,0.0,1.73837,0.0,1.7318168,0.0,3.4105868,0.4667021,0.0,1.2662038,3.4644043,0.24119759,0.0,0.54280096,4.5058956,0.108832,0.0,0.8987441,0.0,0.0,0.1902219,0.0,0.0,0.0,0.0,0.0,2.8785176,0.14207816,0.0,3.4574084,0.3386357,0.0,4.5390396,0.0,0.36073452,1.2200948,1.3618126,0.0,0.0,1.773004,4.4322557,0.0,2.688672,1.2463716,0.45148182,1.2991173,0.041110516,1.4003844,2.5396771,0.0,0.028021097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0250673,0.13765341,0.0,2.962428,0.0,0.0,3.4317465,0.0,2.8095756
TCGA.AA.A03J.01A.21R.A16W.07,2.3836555,0.0,0.0,0.0,2.7240024,0.6002729,0.0,3.4501758,0.7112248,0.0,0.0,2.9200225,0.0,0.37695053,0.5524586,0.0,0.4342137,1.4762049,0.0,0.0,2.0888693,0.95062214,2.454054,0.0,0.0,2.9506774,0.022455603,2.8952324,0.0,0.0,0.23430601,3.3135796,2.8521674,0.0,0.0,0.0,0.20516634,0.0,0.7008451,3.0278935,0.28101182,0.08122933,3.2023554,2.268448,0.25098205,0.552125,1.8020134,0.94403005,1.2740852,0.0,0.0,0.0,0.9429909,0.66849625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8354487,0.0,0.0,4.2796783,0.0,0.0,1.0376129,1.6557229,0.8858485,0.63943505,2.0425403,2.860823,0.9552767,0.0,1.4954371,0.0,0.0,0.0,0.6399108,0.105966955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2270546,0.0,0.04586059,0.0,0.0,0.0,1.786134,0.0,2.5846155
TCGA.AD.6548.01A.11R.1839.07,0.0,0.6078795,1.6829628,0.0,0.10152328,0.0,0.0,0.28519994,0.0,0.043636873,0.0,0.0,0.37486553,0.0,1.8744545,0.0,0.0,0.0,0.4057484,0.0,1.2081516,0.23566194,0.0,0.30507135,0.0,0.0,0.0,0.0,0.12826133,0.0,0.0,0.0,1.064303,1.2839566,0.2201932,0.0,1.7858753,0.0,0.32523796,0.0,0.0,0.112731636,0.0,0.0,0.0,2.123617,0.0,0.0,0.0,0.0,3.1064277,0.0,0.0,0.0,0.52375215,0.0,0.0,0.3430888,4.4745817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9361738,0.9444282,0.10818112,0.0,0.0,0.0,0.0,0.0,1.4545218,0.0,0.0,1.5849853,2.4348488,0.0,0.0,0.0,0.6571164,1.2153885,0.0,1.3814676,2.0552506,1.9709694,0.055707037,2.580967,0.0,0.0,0.0,0.0,2.1975,0.7654395,0.0,0.0,0.050525606,0.0
