sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
GSM1523894,0.0,6.2242284,2.8303273,0.0,0.0,0.0,7.300381,7.9233274,0.0,5.423233,0.0,0.0,0.2723291,0.0,0.0,6.8704596,9.1490965,0.0,7.837103,8.461931,0.0,6.0410194,0.0,0.0,4.4005265,0.0,0.26203632,7.820773,0.0,0.0,0.0,5.3296356,4.34519,6.366619,7.3775873,10.257119,5.900441,0.0,0.0,8.09416,0.21100211,0.0,4.850307,0.0,5.795891,0.0,0.0,9.519157,0.0,5.8300457,7.291815,0.0,0.0,6.1813297,4.9462757,0.0,0.0,3.2255168,0.0,0.0,0.0,8.318311,6.0298805,0.0,0.0,8.485197,0.0,0.0,7.9698853,0.0,6.6506796,1.5372915,0.0,4.7780123,7.888506,0.0,0.0,0.0,7.2356377,0.0,5.8790464,7.5211554,0.0,6.144972,5.672577,5.371763,8.218072,0.0,8.197657,0.0,0.0,8.629489,0.0,8.146224,0.0,0.0,0.0,7.803898,7.344617,0.0
GSM1523895,0.45713687,0.0,6.720536,0.8759676,1.5163695,0.0,0.0,0.0,0.0,6.871832,0.0,3.7910433,0.0,0.0,6.5679426,10.135253,0.9970202,0.0,0.0,8.475749,4.9490237,7.350437,0.0,0.0,6.526748,5.373789,0.0,0.0,0.0,0.0,0.0,5.989828,0.043317318,7.861679,0.0,5.6548767,7.2314672,0.0,9.449676,3.0386653,9.534707,8.111956,8.409804,6.5036297,0.0,0.0,0.0,0.0,7.703868,6.8320723,0.0,6.7210016,9.261553,0.0,9.141469,0.0,0.0,0.0,0.0,0.0,2.77272,7.897244,7.93614,0.0,0.0,6.120232,3.632431,0.0,0.0,10.888899,5.2265096,0.0,5.395856,0.0,0.0,0.0,7.0270233,0.0,0.0,0.0,8.028231,0.0,0.0,6.815586,0.0,6.1678734,0.0,0.0,3.2668695,8.657198,6.7655582,0.0,0.0,2.7411928,5.947646,0.0,1.9344932,0.0,9.2814,0.0
GSM1523896,1.2900262,2.0378745,1.5550671,5.4069853,5.666403,2.2270555,1.1981277,2.8912072,1.1945368,0.64011836,1.2747555,1.7838935,3.1125708,4.3233256,0.0057263374,0.0,5.7673182,2.3867779,0.0,4.771716,0.0,2.2307065,1.6490515,6.500746,4.5045185,6.206543,0.0,3.6695323,1.0189551,1.0217948,0.8700092,0.0,2.2291062,0.0,2.8177066,4.7543497,5.038666,2.7561078,0.0,4.428483,0.2688563,2.9573035,0.0,1.5919182,2.4667807,0.25644314,5.942832,3.2464583,0.08254266,4.2667847,1.4443206,2.526393,3.8586435,2.5332363,0.0,1.601579,0.0,3.6314194,2.2422926,0.0,4.383193,0.8364732,5.991536,3.3025208,1.3458097,1.845607,2.1861212,3.8022518,1.9940536,8.776286,0.9604565,2.9462738,6.2286444,3.0419893,0.0,1.129102,5.608928,0.0,2.1670904,0.0,3.5541992,0.0,0.0,1.3593352,2.9332218,0.5076976,2.4476044,1.2850195,1.4851153,6.7921314,3.0206954,4.9607573,1.3009918,2.1308763,4.1947117,0.9585414,1.6567482,0.0,0.0,0.7255914
GSM1523897,0.0,3.9211564,1.2596462,0.0,0.0,0.0,0.0,0.0,0.0,8.1199465,3.2069082,0.73839414,2.1955335,0.0,4.1218214,2.6332085,4.6360044,0.0,0.10515261,3.955727,1.6875849,10.022998,0.0,0.0,5.3718605,0.41436696,3.5908008,0.49505115,2.6596112,1.3871107,1.5875002,7.0818243,0.0,0.8269069,0.0,7.348122,6.388048,2.2885802,2.8704338,0.0,4.119545,8.218367,1.5584041,5.3077736,3.6040995,2.651728,3.0607586,2.8277717,0.104306936,2.317453,4.505905,2.4281769,2.2068617,0.0,11.688144,4.4365115,0.0,0.81881714,0.0,0.0,9.057268,6.3501625,6.717345,3.7665873,0.6419531,10.126782,2.0332956,0.0,1.1826447,1.9989125,2.3720243,0.0,2.8028545,2.6551657,7.9469414,1.2299883,0.0,0.49506426,3.7712011,0.0,6.2374487,3.7173018,0.0,0.0,3.3538804,7.038335,2.4000392,5.1219053,3.5344565,1.7994922,5.1401825,5.8726187,7.024764,0.0,2.4111898,3.6267526,5.5723696,0.0,2.5960279,0.0
GSM1523898,6.980809,0.0,0.0,6.7220154,0.0,0.0,0.0,0.1330806,0.0,0.0,0.0,0.45301294,0.0,3.6767068,8.961273,0.0,0.0,0.0,5.598164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.886803,6.9484005,10.147216,0.0,8.089257,3.3995533,0.0,0.0,6.908186,0.0,0.0,3.6676822,0.0,0.0,0.0,1.2695615,0.0,0.0,7.376005,0.0,0.0,0.0,0.0,0.0,10.3384,0.22836316,0.0,4.3541913,0.0,0.0,0.0,0.0,0.35459387,0.0,0.0,0.0,7.784795,2.473557,0.0,0.0,0.0,0.0,5.442272,0.0,0.0,0.0,0.0,0.0,10.825548,0.0,9.690283,6.4559703,6.955943,8.658676,0.0,0.0,11.200869,4.989675,0.0,3.872342,7.984415,4.873701,0.0,7.6053505,0.0,11.043854,7.8365636,0.0,0.0,5.9094834,5.9860363,8.723656
GSM1523899,5.2358046,8.960955,0.0,4.9740295,0.0,7.0626874,0.0,5.6554933,0.0,0.0,0.0,0.0,6.6028266,0.0,0.53498745,0.0,10.527619,4.904754,0.0,0.0,7.0269,8.666989,0.0,7.53218,0.0,0.0,0.36230612,8.45811,0.0,9.747061,0.0,7.856986,9.124907,0.0,0.0,0.0,7.0060616,0.0,0.0,0.0,0.0,8.551575,0.0,0.0,3.0708442,0.0,0.0,0.8695481,0.0,0.0,0.0,4.8307047,9.78356,0.0,8.776627,7.235456,0.0,0.0,0.0,6.811855,0.0,0.0,0.0,8.280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722113,0.0,0.0,10.4042225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85841,6.427517,0.0,0.0,9.139248,0.0,0.0,8.267243,7.1755304,0.0,9.054384,0.0,0.0,0.0,0.0,0.0
GSM1523901,0.0,8.641634,3.5196488,7.1298976,0.0,0.0,0.0,0.1988219,0.0,0.0,5.3256626,0.0,0.0,0.0,0.0,0.0,6.1650944,0.0,0.3897804,0.0,3.5738132,0.0,0.0,5.7236085,0.0,0.0,5.6524143,0.0,7.497569,0.0,0.86061,0.0,0.0023581982,7.3564076,0.7833209,2.845398,9.871253,0.0,5.4485326,0.0,0.033545136,0.0,0.0,7.068783,6.711803,5.8875,0.0,4.048255,0.0,0.0,1.8926301,0.0,6.3984747,0.0,8.141723,0.0,8.198187,0.0,0.0,0.0,1.1897628,0.71979964,0.0,4.161214,1.353071,5.896097,4.876693,5.76513,0.0,7.495892,1.6558495,0.0,0.0,0.0,7.646682,6.884862,6.893771,4.9451036,4.351656,0.0,7.3060255,0.0,0.0,7.5508747,6.2119513,0.0,0.76423955,0.0,0.0,6.2051625,4.892764,8.482578,0.0,0.16922295,0.0,6.0526733,0.0,0.0,7.143708,7.6891146
GSM1523903,0.0,2.2498257,0.61212087,0.0,0.0,1.03882,2.696381,0.0,0.0,0.1693511,0.0,0.0,1.3342588,0.92731154,0.0,2.1626925,3.8300345,0.0,0.0,3.601409,2.2497194,5.9712496,0.0,1.830713,2.6946926,1.0178471,0.43931353,2.9666846,5.890355,1.8466904,3.1874974,0.0,0.74148893,5.94927,3.9198809,2.701697,2.40059,1.1449468,2.8687842,0.0,0.80694807,0.20148516,1.0387232,4.2957954,9.100735,0.4179994,0.46565545,1.1465313,0.32158923,2.6128004,1.0922178,4.2004395,3.271563,1.1542447,5.805651,6.9881377,3.1986864,0.9140239,0.0,0.3644104,1.2499194,2.344809,3.4694712,0.6392814,0.01842606,5.7697363,2.8319168,0.851032,0.0,0.0,1.6361543,8.1738,1.1124895,1.440166,4.2424345,4.016316,4.2793603,2.0958965,3.6312475,4.4950075,0.0,3.7948952,0.0,3.146635,4.044772,0.0,0.0,4.763588,3.685246,0.6524116,2.2862349,6.081526,1.1856647,3.150224,3.4327254,0.0,6.338596,0.33450282,0.0,1.1509644
GSM1523904,8.312388,6.4082174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849319,9.082339,0.0,0.0,0.0,0.0,8.226272,0.0,8.437433,0.0,0.0,0.0,7.464677,7.744117,7.751932,4.1295767,11.557295,0.0,7.1482334,0.0,6.889638,6.5004816,0.0025590658,0.0,0.0,7.518498,0.0,4.7829905,0.0,7.58587,0.0,0.0,0.0,0.0,6.5994473,7.3448896,0.0,0.0,0.0,4.8307495,4.8751507,0.0,0.0,6.9848814,5.559472,6.407606,0.0,0.0,0.0,0.0,0.0,2.4791489,2.9554949,0.0,0.0,0.0,5.3358736,2.7320223,0.0,7.4695654,0.0,8.100489,0.023643374,6.517599,0.0,0.0,7.3143415,0.0,0.0,2.9335964,0.0,1.4987934,0.0,0.0,7.1028633,0.0,8.001569,3.272704,5.50296,0.0,0.0,8.667692,0.0,7.1833973,2.135481
GSM1523905,3.0677679,9.834337,0.0,0.0,0.0,7.0122895,0.0,5.9735813,6.6255293,0.0,0.0,6.2114415,2.8734288,0.0,0.0,0.0,6.1808834,0.0,5.6155963,0.0,7.246241,0.0,0.0,7.662454,0.0,0.0,4.390397,0.0,8.501106,0.0,8.617868,6.9253225,5.764866,2.5845563,4.3287916,0.0,5.6903863,2.440871,0.0,0.0,0.0,0.7339597,0.0,7.245418,8.349686,1.1172831,0.0182966,0.0,6.4517155,0.0,9.915883,0.0,4.9117117,6.807044,0.0,6.9011335,0.2255472,0.5166178,0.0,0.0,0.0,5.116343,0.0,0.0,0.0,9.598753,0.0,0.0,0.0,0.0,0.0,0.0,1.356492,0.0,0.0,5.8356605,7.7678375,0.0,0.0,0.0,6.1207933,0.0,0.0,0.0,6.175642,0.0,4.7454157,0.0,0.0,5.4224734,0.0,6.7669544,0.0,0.0,6.6828513,0.0,5.149858,5.670654,5.6857214,2.8819551
GSM1523906,0.0,3.0559042,2.5171487,6.028282,4.9199653,0.0,0.0,6.5215473,0.0,0.0,0.0,6.9070525,7.1678925,0.0,0.0,0.0,8.432629,0.0,0.0,0.0,0.0,0.0,0.0,7.7688813,0.0,5.6800632,2.7656813,0.0,9.505999,0.0,0.37653077,0.0,0.0,0.0,1.7870911,0.0,1.0294108,0.0,0.0,5.304586,0.0,0.0,0.0,0.0,6.9414415,0.0,0.0,0.38716102,0.07523894,0.889452,0.0,0.0,0.0,5.4527016,0.9827294,7.1951785,0.0,7.700451,4.7710533,0.0,3.6115403,0.0,8.035135,0.0,1.0206759,3.5471296,8.62707,7.3078876,0.0,8.602215,0.0,0.2855246,8.0017605,0.0,0.0,0.0,7.83731,0.0,8.746224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5327797,8.157675,8.899927,0.23554397,6.800288,0.0,0.0,0.0,0.0,0.0,1.402293
GSM1523908,0.0,9.410639,0.17192805,5.0981097,6.815529,0.43466258,0.0,0.38255072,0.0,0.0,0.0,8.838757,0.0,0.0,0.0,0.0,7.552412,0.0,0.0,6.6216083,0.0,7.2304745,0.0,0.0,0.0,1.0948172,2.6676576,0.0,9.262292,0.0,0.0,0.0,0.0,0.0,0.27322912,0.0,0.0,9.64603,8.465713,0.0,0.0,4.579631,0.0,0.0,8.568297,6.311903,0.0,8.585419,0.0,0.0,9.537836,0.0,0.0,0.0,6.721081,10.046779,0.0,0.0,0.0,0.0,7.585289,0.0,0.0,6.530853,0.0,0.0,0.0,0.0,0.0,10.93447,0.0,0.0,6.224162,0.0,8.268061,0.0,0.0,0.0,7.571539,0.0,10.286104,0.0,0.0,0.0,0.0,1.7212356,0.0,0.0,0.0,5.673676,0.0,6.285226,2.8222165,0.0,0.0,8.075689,0.0,4.231867,0.0,0.0
GSM1523909,4.216924,4.5801296,3.0736694,7.155848,2.4710565,0.33158576,1.9846375,0.0,0.0,0.0,2.1565802,1.8975066,0.0,0.0,0.0,3.4246564,6.344681,0.0,0.0,2.9147682,1.3267771,0.9604727,0.0,6.2914953,2.910181,0.0,1.6230588,0.0,4.721314,2.2417037,1.5095934,0.0,1.0103016,5.1629276,0.9125639,0.0,3.9067874,1.7804865,6.433597,1.1470273,0.0,0.0,2.625351,2.734475,4.7871094,6.7986717,0.0,5.9060516,0.0,1.5469488,0.35697067,0.0,6.893902,0.0,4.486714,4.1683583,3.1471255,3.6091278,0.8546488,3.1160054,1.9342297,1.8672415,0.17485857,2.5298514,3.191494,0.9758341,3.4615588,1.2182543,2.8218198,2.9249902,0.0,0.0,3.3499599,0.0,4.640132,2.5203118,5.9597855,0.0,6.4919453,0.8367416,2.0750153,0.0,0.0,1.4531497,4.0431404,0.0,0.0,0.0,0.51944005,5.63381,0.0,9.68489,0.0,2.7900662,0.0,2.7530248,0.0,0.0,3.2203808,2.6793942
GSM1523910,0.0,4.0545826,3.4936767,0.0,0.0,0.0,5.2777267,0.0,0.0,6.108038,0.0,3.5055566,0.0,0.0,0.0,0.0,7.6043053,0.0,0.0,6.4782224,0.0,7.152972,0.0,8.320564,7.581168,0.0,6.6367216,0.0,7.032325,0.0,3.2643008,3.9291377,0.0,6.694952,0.0,0.0,0.0,0.0,8.508723,0.0,0.0,2.1851883,0.0,6.730359,7.538296,5.8718157,0.0,8.013651,3.5271683,5.6746993,7.280072,0.0,3.825791,0.0,3.827638,7.4541583,0.0,5.586587,0.0,0.0,0.0,0.0,2.2896008,7.014951,1.5441434,8.689938,9.400738,0.0,0.0,0.0,6.749902,0.28038454,6.2887373,0.0,6.241126,4.426508,8.991507,0.0,6.824628,0.0,0.0,0.0,0.0,0.0,8.117162,0.0,0.0,0.0,0.0,0.0,5.365033,5.779936,0.0,2.0991137,0.0,0.0,0.0,5.860295,0.0,6.3593817
GSM1523911,0.0,8.768917,0.0,0.0,7.8746614,0.0,0.0,2.3910918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.103556,0.0,6.6608415,0.0,0.0,2.6739998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.550807,0.0,10.296831,6.5291643,7.2091007,0.0,9.6317425,0.0,2.4446545,6.9191685,0.0,0.0,6.3966227,7.9983325,6.200925,7.1035576,0.0,0.0,0.0,0.0,0.0,0.28449333,10.399596,0.0,0.0,6.727681,0.0,0.0,0.0,6.7079906,8.469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.118961,0.0,0.0,0.0,8.993181,0.0,0.0,0.0,7.9039245,1.1349491,0.0,0.0,9.6532755,0.0,0.0,7.175582,0.0,8.353963,0.0,6.710484,0.017231703,0.0,0.0,4.448918,7.1314316,0.0
GSM1523918,7.6673265,6.2506557,6.9731116,0.0,7.330489,8.18744,0.0,0.0,4.598042,0.0,8.005498,0.0,6.286156,0.0,0.0,10.170988,4.3988733,0.0,10.611568,0.0,6.5109773,0.0,0.0,0.0,6.3840485,0.0,5.550779,6.2303486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6177244,10.145843,0.0,0.0,0.0,4.262925,0.0,0.0,0.0,0.0,0.0,4.334476,0.0,0.0,0.0,0.0,7.743515,0.0,5.238688,6.1303306,3.254035,0.0,0.0,8.030777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4969678,0.0,4.588642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.195471,0.0,0.0,4.2284117,3.2144306,0.0,7.257045,0.0,8.315895,8.657181,0.0,9.903799,0.13909435,6.37195,0.0,0.0,0.0,6.997044,0.0,0.9451084,8.041953
GSM1523919,8.090911,5.373848,0.0,0.0,6.959422,3.9784658,6.265336,7.5687246,6.141731,0.0,1.5943863,6.1002984,0.0,0.0,0.0,6.304534,0.0,5.8757854,0.0,0.0,6.18607,8.562105,9.392672,4.530849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64479,0.0,7.655899,0.0,0.6487138,6.2719607,0.0,3.1671586,3.8469002,8.258043,0.5306618,0.0,0.0,0.0,7.636533,0.0,5.4154835,0.0,0.41666782,3.6162488,5.1028886,5.6732574,0.0,4.143158,0.0,0.35463822,7.760355,0.0,0.0,2.9518666,0.0,0.0,0.0,0.0,7.459317,5.6167536,0.0,0.0,7.140422,0.0,5.222124,6.7046623,8.7546835,6.3768263,0.0,0.0,7.6447744,3.2669387,0.38635683,0.0,0.0,0.0,0.0,1.3327262,5.9318705,0.0,0.0,7.141141,0.0,0.0,8.090153,0.0,7.2574377,8.836033,0.0,0.0,0.0,7.603916
GSM1523920,6.872623,7.070905,0.0,0.0,0.0,8.065937,5.669564,0.0,5.230722,0.0,10.173672,0.0,0.0,0.0,0.0,0.0,0.0,3.329702,0.0,0.0,0.0,0.0,5.224963,7.2482677,0.0,0.0,0.0,8.6621685,0.0,7.9650407,0.0,0.0,0.0,9.022402,8.474147,0.0,3.280602,0.0,0.0,6.3514643,5.5982833,0.0,0.0,0.0,4.542037,0.0,0.0,1.1934637,9.412615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.655019,7.9402604,7.5242443,8.967487,0.0,0.0,0.5748539,0.0,0.0,5.638107,0.0,0.84463274,4.9492455,0.0,4.276289,0.0,0.0,5.514086,0.0,0.0,7.5064087,0.0,0.0,3.7493057,4.1811104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6445875,2.9443555,0.75423896,0.0,8.376393,0.0,4.1436424,0.0
GSM1523921,8.735816,0.0,0.0,6.8077517,0.0,0.0,0.0,6.915322,0.0,5.030798,7.9743757,0.0,2.6845045,8.248746,8.372648,6.8686,0.0,0.0,0.0,0.0,0.0,0.6237805,0.0,0.0,0.0,0.0,4.9569445,0.0,0.0,0.0,4.996129,4.593439,0.0,6.904732,7.961527,0.0,0.0,0.0,4.1238713,0.0,7.7555113,0.0,0.0,0.0,6.5872416,0.0,0.0,5.8556647,0.22774816,9.226981,6.9157696,5.0872746,5.7307677,0.0,3.7495487,8.525846,8.0939455,8.411254,0.0,0.0,3.5472684,9.0828,0.0,6.0612593,0.0,1.0046641,6.097224,0.0,8.851529,7.536164,7.480031,0.73163486,0.3290167,7.8081865,0.0,9.225469,4.5712547,0.54146767,0.0,0.0,4.6709967,0.0,7.620305,0.0,0.0,8.1875725,0.0,0.0,0.0,0.0,0.0,7.9703016,0.0,0.0,0.0,9.572408,0.0,0.0,4.6492147,6.5641747
GSM1523922,0.97189885,1.4050641,4.281459,3.05691,2.6362786,1.9820578,0.0,0.0,0.5911144,5.800483,3.5530014,2.8154287,1.6368232,0.64436185,4.230156,3.9345717,2.7389092,2.0409262,2.407989,0.1960212,0.14080858,2.9909554,0.096268415,0.0,0.0,1.2842447,0.036620736,4.095293,0.0,0.0,0.0,0.0,3.5117168,3.465776,0.0,1.5469056,0.0,0.2631166,0.0,0.641791,0.5761658,2.3788733,4.3701644,6.2807803,5.654125,1.1542778,2.13335,0.0,0.12219322,0.0,2.1542356,0.0,0.15529287,0.0,0.7162678,1.8648659,1.4876158,0.7295438,2.9075367,1.9502795,3.4403262,1.8508631,1.6585464,0.0,2.1896572,2.7050483,0.0,1.9472438,2.6181216,0.0,5.4090204,3.9072175,1.0451131,2.1082823,0.15209365,0.8930536,2.6806889,3.7268176,4.1860924,5.2646537,4.5891466,2.0796213,2.8496547,0.62905085,3.997188,5.6149693,1.2900716,3.077879,4.21008,2.1664412,1.8073837,2.8821754,0.0,2.2829988,4.383313,1.7247547,0.0,0.0,2.3855143,1.0332315
GSM1523923,0.0,7.2911234,5.4121194,0.14016867,0.0,7.581963,8.876985,0.0,0.18093884,0.0,8.136923,0.0,6.2659497,3.5612156,3.0381255,0.0,0.0,0.0,0.0,0.0,0.0,4.4106946,7.355913,1.8041414,0.0,6.311468,7.346867,7.659177,7.128485,0.0,0.0,4.053632,5.6212273,1.3743848,0.0,7.719834,0.77588665,6.9618855,7.913497,0.0,7.2797527,5.1391206,0.0,0.0,0.0,0.0,0.74446833,6.0987115,0.0,0.9121892,7.432952,6.739272,9.623849,0.0,8.441022,0.0,0.6604396,5.789844,7.310273,0.0,0.0,5.048489,3.6435385,0.0,0.0,7.9447827,0.0,0.0,0.0,0.2999599,4.2601533,0.0,0.0,6.2248945,0.0,6.7183876,0.0,0.9792905,5.1238794,0.0,7.9078646,6.6229544,2.4682608,0.0,3.8006864,7.6302705,3.723206,0.0,0.0,6.0717077,2.1486874,4.3597665,4.4918976,0.0,0.0,0.0,0.0,0.0,5.6020336,3.3560965
GSM1523924,5.642329,6.50378,2.637824,0.0,4.7260656,7.1260977,7.486121,5.8123903,4.712586,0.2970382,5.799677,6.935744,0.0,0.0,0.20678234,0.0,0.0,4.39375,0.0,6.146142,0.0,0.7535163,0.0,6.7780566,0.0,4.229441,4.6078806,7.80245,2.1111286,6.191092,7.372882,3.6955714,0.0,5.6186056,7.848034,5.658496,0.0,0.0,0.0,0.42086768,5.321214,1.4750036,2.2938724,0.6543002,0.0,0.0,0.3319968,3.45227,5.8118863,0.0,0.0,5.9323616,4.343706,0.0,0.0,0.43954694,3.842696,1.0307522,7.6188393,0.0,0.44902635,4.7662964,3.3288903,2.0246785,0.0,4.1582556,0.0,4.128046,7.2771215,2.7328603,0.0,2.2894962,3.1484594,0.0,3.8330684,8.250203,0.0,0.0,5.731755,0.0,6.152749,7.7386394,3.0595145,0.0,6.814823,2.929558,6.7629156,0.0,0.29655886,3.9879413,0.0,0.8999188,6.0599985,3.681102,0.10600495,0.0,5.0840816,0.0,0.0,0.0
GSM1523925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024949789,0.0,0.0,0.0,0.0,8.500309,0.0,0.0,0.0,0.0,11.178974,6.9583344,0.0,0.0,0.0,0.0,9.20089,5.9522166,10.790821,0.0,0.0,0.0,0.0,0.0,0.0,11.11903,0.0,0.0,0.0,6.160858,0.0,11.155676,6.837507,0.0,0.0,0.0,12.820115,0.0,0.0,0.0,0.0,0.0,7.849679,9.908111,7.901722,0.0,0.0,0.0,6.561979,9.231439,0.0,6.921235,0.0,0.0,3.524876,0.58084655,0.0,0.0,0.0,0.0,0.0,7.5845356,0.0,0.0,0.0,8.071558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.861635,5.693721,0.0,0.9343082,0.0,0.0,0.0,0.0,0.0,9.578968,0.0,2.7582173,8.146833,0.0,0.0,0.0,8.191524,8.724374
GSM1523926,0.0,0.0,0.0,0.0,0.0,5.0686455,0.0,9.382002,0.0,0.0,0.0,8.3449745,0.0,0.0,0.0,0.0,0.0,0.0,8.909555,0.0,0.0,7.8358107,0.0,0.0,0.0,6.7114763,10.485611,0.0,0.0,0.0,0.0,8.504466,8.99906,4.6500874,8.584191,0.0,0.0,5.384014,7.4847646,0.0,0.0,0.0,7.6587687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.979781,0.0,8.737694,0.0,6.747089,0.0,10.762368,0.0,8.110207,0.0,0.0,0.0,0.7456944,0.0,0.0,0.0,0.0,7.385276,2.3529809,9.177185,0.0,0.0,6.6062098,0.0066530704,0.0,0.0,0.0,0.0,0.0,13.895298,0.0,6.127721,7.6500955,0.0,0.0,2.9802556,0.0,0.0,0.0,9.471796,0.0,3.8737774,0.0,6.031433,0.0
GSM1523927,5.7259593,4.1948366,0.0,0.0,0.0,4.7722635,3.1589494,4.2198257,4.899626,0.0,6.3574038,0.0,6.292919,9.644936,0.0,0.0,0.0,7.8225527,2.1511197,0.0,0.0,0.0,6.1185646,0.0,0.0,5.1710167,7.4004703,0.0,0.0,0.0,0.0,0.0,9.026887,0.0,5.3804493,0.42174482,0.0,0.0,0.0,0.0,0.21368873,0.0,0.0,7.317971,4.6658764,0.0,0.0,0.0,8.067805,0.0,8.131099,0.0,3.9754033,6.187787,0.0,0.0,5.5192623,4.32055,0.72713494,0.0,2.7354062,6.9843802,0.0,2.1182287,6.79184,6.1492815,0.0,9.269019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357399,8.580689,7.180751,0.0,0.0,7.249234,0.49865007,0.13467538,0.0,0.0,7.193768,0.0,0.0,8.017553,5.448129,0.0,6.498273,0.0,8.292138,8.015008,6.737563,3.9977098,0.0,0.0,6.9164734
GSM1523928,0.0,0.22078526,6.541162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091308,0.0,0.0,0.0,0.0,8.808238,0.0,0.0,0.0,8.208937,0.0,0.0,0.0,5.856408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64043,0.0,0.0,0.0,6.278155,0.0,8.576912,9.201573,8.209396,6.287447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.861406,0.0,0.0,0.0,7.5880084,0.0,10.596455,0.0,0.0,0.0,8.665083,0.0,0.0,0.0,0.0,6.4492817,0.0,2.1286426,3.4933789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.653189,0.0,8.710458,8.228138,9.808802,0.0,0.0,0.0,0.8250191,0.0,0.0,0.0,0.0,7.463125,0.0,9.215742,0.0,11.149903,0.0
GSM1523929,0.0,0.0,7.254911,0.0,0.0,0.0,0.16095042,9.30308,0.0,0.0,8.804051,0.0,5.5530457,0.0,0.0,5.958819,0.0,0.0,0.0,0.0,3.7304416,0.0,0.0,6.421894,0.0,7.768365,6.4535017,0.0,7.930942,4.488477,0.0,5.239357,0.39117062,0.0,0.0,0.37260354,0.0,0.0,5.020474,0.0,9.507933,0.46734726,0.0,5.7720237,0.0,8.92981,7.7956963,8.310991,0.0,8.050442,0.0,0.0,0.0,8.255279,0.0,0.0,0.21909809,0.0,0.0,6.186682,6.049074,0.0,0.0,8.280819,0.0,0.0,10.74819,6.396455,0.0,0.0,0.0,2.2382166,0.0,5.050788,0.0,2.6017258,0.0,0.0,6.9018373,0.0,7.968892,0.0,0.0,0.0,4.707764,0.0,0.0,6.425788,0.0,0.0,0.0,6.030716,0.0,1.8988137,2.4063025,8.847915,0.0,0.0,4.3385997,7.013772
GSM1523930,0.0,0.0,0.0,0.0,8.58834,0.0,0.0,9.150296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4478884,4.390298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9687805,9.054255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7054353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488798,0.0,0.0,9.719543,0.0,0.0,0.0,6.1539025,0.0,4.7950687,0.0,0.0,0.0,0.0,9.027711,0.0,0.0,6.1535144,0.0,0.0,0.0,11.169925,0.0,9.322771,0.0,0.0,0.0,0.0,0.0,0.0,9.95889,0.0,0.0,7.9839916,0.0,10.650427,8.573332,0.0,7.612875,0.0,0.0,0.0,0.0,0.0,9.137492,0.0,0.0,6.599017,8.84806,0.0
